Timestamp,Pressure (psi),Temperature (°C),Oil Flow (L/min),Vibration (mm/s),Power Status,Oil Level (%),Tool RPM (rpm),Machine Status,Current (A)
23-09-2023 03:11,626.8,204.8,4.7,0.045,ON,46.0,3652,NotRunning,88.2
23-09-2023 03:21,628.2,205.2,4.8,0.046,ON,46.1,3654,NotRunning,88.3
23-09-2023 03:31,629.6,205.6,4.9,0.047,ON,46.2,3656,NotRunning,88.4
23-09-2023 03:41,631.0,206.0,4.8,0.046,ON,46.3,3658,NotRunning,88.5
23-09-2023 03:51,632.4,206.4,4.7,0.045,ON,46.4,3660,NotRunning,88.6
23-09-2023 04:01,633.8,206.8,4.8,0.046,ON,46.5,3662,NotRunning,88.7
23-09-2023 04:11,635.2,207.2,4.9,0.047,ON,46.6,3664,NotRunning,88.8
23-09-2023 04:21,636.6,207.6,4.8,0.046,ON,46.7,3666,NotRunning,88.9
23-09-2023 04:31,638.0,208.0,4.7,0.045,ON,46.8,3668,NotRunning,89.0
23-09-2023 04:41,639.4,208.4,4.8,0.046,ON,46.9,3670,NotRunning,89.1
23-09-2023 04:51,640.8,208.8,4.9,0.047,ON,47.0,3672,NotRunning,89.2
23-09-2023 05:01,642.2,209.2,4.8,0.046,ON,47.1,3674,NotRunning,89.3
23-09-2023 05:11,643.6,209.6,4.7,0.045,ON,47.2,3676,NotRunning,89.4
23-09-2023 05:21,645.0,210.0,4.8,0.046,ON,47.3,3678,NotRunning,89.5
23-09-2023 05:31,646.4,210.4,4.9,0.047,ON,47.4,3680,NotRunning,89.6
23-09-2023 05:41,647.8,210.8,4.8,0.046,ON,47.5,3682,NotRunning,89.7
23-09-2023 05:51,649.2,211.2,4.7,0.045,ON,47.6,3684,NotRunning,89.8
23-09-2023 06:01,650.6,211.6,4.8,0.046,ON,47.7,3686,NotRunning,89.9
23-09-2023 06:11,652.0,212.0,4.9,0.047,ON,47.8,3688,NotRunning,90.0
23-09-2023 06:21,653.4,212.4,4.8,0.046,ON,47.9,3690,NotRunning,90.1
23-09-2023 06:31,654.8,212.8,4.7,0.045,ON,48.0,3692,NotRunning,90.2
23-09-2023 06:41,656.2,213.2,4.8,0.046,ON,48.1,3694,NotRunning,90.3
23-09-2023 06:51,657.6,213.6,4.9,0.047,ON,48.2,3696,NotRunning,90.4
23-09-2023 07:01,659.0,214.0,4.8,0.046,ON,48.3,3698,NotRunning,90.5
23-09-2023 07:11,660.4,214.4,4.7,0.045,ON,48.4,3700,NotRunning,90.6
23-09-2023 07:21,661.8,214.8,4.8,0.046,ON,48.5,3702,NotRunning,90.7
23-09-2023 07:31,663.2,215.2,4.9,0.047,ON,48.6,3704,NotRunning,90.8
23-09-2023 07:41,664.6,215.6,4.8,0.046,ON,48.7,3706,NotRunning,90.9
23-09-2023 07:51,666.0,216.0,4.7,0.045,ON,48.8,3708,NotRunning,91.0
23-09-2023 08:01,667.4,216.4,4.8,0.046,ON,48.9,3710,NotRunning,91.1
23-09-2023 08:11,668.8,216.8,4.9,0.047,ON,49.0,3712,NotRunning,91.2
23-09-2023 08:21,670.2,217.2,4.8,0.046,ON,49.1,3714,NotRunning,91.3
23-09-2023 08:31,671.6,217.6,4.7,0.045,ON,49.2,3716,NotRunning,91.4
23-09-2023 08:41,673.0,218.0,4.8,0.046,ON,49.3,3718,NotRunning,91.5
23-09-2023 08:51,674.4,218.4,4.9,0.047,ON,49.4,3720,NotRunning,91.6
23-09-2023 09:01,675.8,218.8,4.8,0.046,ON,49.5,3722,NotRunning,91.7
23-09-2023 09:11,677.2,219.2,4.7,0.045,ON,49.6,3724,NotRunning,91.8
23-09-2023 09:21,678.6,219.6,4.8,0.046,ON,49.7,3726,NotRunning,91.9
23-09-2023 09:31,680.0,220.0,4.9,0.047,ON,49.8,3728,NotRunning,92.0
23-09-2023 09:41,681.4,220.4,4.8,0.046,ON,49.9,3730,NotRunning,92.1
23-09-2023 09:51,682.8,220.8,4.7,0.045,ON,50.0,3732,NotRunning,92.2
23-09-2023 10:01,684.2,221.2,4.8,0.046,ON,50.1,3734,NotRunning,92.3
23-09-2023 10:11,685.6,221.6,4.9,0.047,ON,50.2,3736,NotRunning,92.4
23-09-2023 10:21,687.0,222.0,4.8,0.046,ON,50.3,3738,NotRunning,92.5
23-09-2023 10:31,688.4,222.4,4.7,0.045,ON,50.4,3740,NotRunning,92.6
23-09-2023 10:41,689.8,222.8,4.8,0.046,ON,50.5,3742,NotRunning,92.7
23-09-2023 10:51,691.2,223.2,4.9,0.047,ON,50.6,3744,NotRunning,92.8
23-09-2023 11:01,692.6,223.6,4.8,0.046,ON,50.7,3746,NotRunning,92.9
23-09-2023 11:11,694.0,224.0,4.7,0.045,ON,50.8,3748,NotRunning,93.0
23-09-2023 11:21,695.4,224.4,4.8,0.046,ON,50.9,3750,NotRunning,93.1
23-09-2023 11:31,696.8,224.8,4.9,0.047,ON,51.0,3752,NotRunning,93.2
23-09-2023 11:41,698.2,225.2,4.8,0.046,ON,51.1,3754,NotRunning,93.3
23-09-2023 11:51,699.6,225.6,4.7,0.045,ON,51.2,3756,NotRunning,93.4
23-09-2023 12:01,701.0,226.0,4.8,0.046,ON,51.3,3758,NotRunning,93.5
23-09-2023 12:11,702.4,226.4,4.9,0.047,ON,51.4,3760,NotRunning,93.6
23-09-2023 12:21,703.8,226.8,4.8,0.046,ON,51.5,3762,NotRunning,93.7
23-09-2023 12:31,705.2,227.2,4.7,0.045,ON,51.6,3764,NotRunning,93.8
23-09-2023 12:41,706.6,227.6,4.8,0.046,ON,51.7,3766,NotRunning,93.9
23-09-2023 12:51,708.0,228.0,4.9,0.047,ON,51.8,3768,NotRunning,94.0
23-09-2023 13:01,709.4,228.4,4.8,0.046,ON,51.9,3770,NotRunning,94.1
23-09-2023 13:11,710.8,228.8,4.7,0.045,ON,52.0,3772,NotRunning,94.2
23-09-2023 13:21,712.2,229.2,4.8,0.046,ON,52.1,3774,NotRunning,94.3
23-09-2023 13:31,713.6,229.6,4.9,0.047,ON,52.2,3776,NotRunning,94.4
23-09-2023 13:41,715.0,230.0,4.8,0.046,ON,52.3,3778,NotRunning,94.5
23-09-2023 13:51,716.4,230.4,4.7,0.045,ON,52.4,3780,NotRunning,94.6
23-09-2023 14:01,717.8,230.8,4.8,0.046,ON,52.5,3782,NotRunning,94.7
23-09-2023 14:11,719.2,231.2,4.9,0.047,ON,52.6,3784,NotRunning,94.8
23-09-2023 14:21,720.6,231.6,4.8,0.046,ON,52.7,3786,NotRunning,94.9
23-09-2023 14:31,722.0,232.0,4.7,0.045,ON,52.8,3788,NotRunning,95.0
23-09-2023 14:41,723.4,232.4,4.8,0.046,ON,52.9,3790,NotRunning,95.1
23-09-2023 14:51,724.8,232.8,4.9,0.047,ON,53.0,3792,NotRunning,95.2
23-09-2023 15:01,726.2,233.2,4.8,0.046,ON,53.1,3794,NotRunning,95.3
23-09-2023 15:11,727.6,233.6,4.7,0.045,ON,53.2,3796,NotRunning,95.4
23-09-2023 15:21,729.0,234.0,4.8,0.046,ON,53.3,3798,NotRunning,95.5
23-09-2023 15:31,730.4,234.4,4.9,0.047,ON,53.4,3800,NotRunning,95.6
23-09-2023 15:41,731.8,234.8,4.8,0.046,ON,53.5,3802,NotRunning,95.7
23-09-2023 15:51,733.2,235.2,4.7,0.045,ON,53.6,3804,NotRunning,95.8
23-09-2023 16:01,734.6,235.6,4.8,0.046,ON,53.7,3806,NotRunning,95.9
23-09-2023 16:11,736.0,236.0,4.9,0.047,ON,53.8,3808,NotRunning,96.0
23-09-2023 16:21,737.4,236.4,4.8,0.046,ON,53.9,3810,NotRunning,96.1
23-09-2023 16:31,738.8,236.8,4.7,0.045,ON,54.0,3812,NotRunning,96.2
23-09-2023 16:41,740.2,237.2,4.8,0.046,ON,54.1,3814,NotRunning,96.3
23-09-2023 16:51,741.6,237.6,4.9,0.047,ON,54.2,3816,NotRunning,96.4
23-09-2023 17:01,743.0,238.0,4.8,0.046,ON,54.3,3818,NotRunning,96.5
23-09-2023 17:11,744.4,238.4,4.7,0.045,ON,54.4,3820,NotRunning,96.6
23-09-2023 17:21,745.8,238.8,4.8,0.046,ON,54.5,3822,NotRunning,96.7
23-09-2023 17:31,747.2,239.2,4.9,0.047,ON,54.6,3824,NotRunning,96.8
23-09-2023 17:41,748.6,239.6,4.8,0.046,ON,54.7,3826,NotRunning,96.9
23-09-2023 17:51,750.0,240.0,4.7,0.045,ON,54.8,3828,NotRunning,97.0
23-09-2023 18:01,751.4,240.4,4.8,0.046,ON,54.9,3830,NotRunning,97.1
23-09-2023 18:11,752.8,240.8,4.9,0.047,ON,55.0,3832,NotRunning,97.2
23-09-2023 18:21,754.2,241.2,4.8,0.046,ON,55.1,3834,NotRunning,97.3
23-09-2023 18:31,755.6,241.6,4.7,0.045,ON,55.2,3836,NotRunning,97.4
23-09-2023 18:41,757.0,242.0,4.8,0.046,ON,55.3,3838,NotRunning,97.5
23-09-2023 18:51,758.4,242.4,4.9,0.047,ON,55.4,3840,NotRunning,97.6
23-09-2023 19:01,759.8,242.8,4.8,0.046,ON,55.5,3842,NotRunning,97.7
23-09-2023 19:11,761.2,243.2,4.7,0.045,ON,55.6,3844,NotRunning,97.8
23-09-2023 19:21,762.6,243.6,4.8,0.046,ON,55.7,3846,NotRunning,97.9
23-09-2023 19:31,764.0,244.0,4.9,0.047,ON,55.8,3848,NotRunning,98.0
23-09-2023 19:41,765.4,244.4,4.8,0.046,ON,55.9,3850,NotRunning,98.1
23-09-2023 19:51,766.8,244.8,4.7,0.045,ON,56.0,3852,NotRunning,98.2
23-09-2023 20:01,768.2,245.2,4.8,0.046,ON,56.1,3854,NotRunning,98.3
23-09-2023 20:11,769.6,245.6,4.9,0.047,ON,56.2,3856,NotRunning,98.4
23-09-2023 20:21,771.0,246.0,4.8,0.046,ON,56.3,3858,NotRunning,98.5
23-09-2023 20:31,772.4,246.4,4.7,0.045,ON,56.4,3860,NotRunning,98.6
23-09-2023 20:41,773.8,246.8,4.8,0.046,ON,56.5,3862,NotRunning,98.7
23-09-2023 20:51,775.2,247.2,4.9,0.047,ON,56.6,3864,NotRunning,98.8
23-09-2023 21:01,776.6,247.6,4.8,0.046,ON,56.7,3866,NotRunning,98.9
23-09-2023 21:11,778.0,248.0,4.7,0.045,ON,56.8,3868,NotRunning,99.0
23-09-2023 21:21,779.4,248.4,4.8,0.046,ON,56.9,3870,NotRunning,99.1
23-09-2023 21:31,780.8,248.8,4.9,0.047,ON,57.0,3872,NotRunning,99.2
23-09-2023 21:41,782.2,249.2,4.8,0.046,ON,57.1,3874,NotRunning,99.3
23-09-2023 21:51,783.6,249.6,4.7,0.045,ON,57.2,3876,NotRunning,99.4
23-09-2023 22:01,785.0,250.0,4.8,0.046,ON,57.3,3878,NotRunning,99.5
23-09-2023 22:11,786.4,250.4,4.9,0.047,ON,57.4,3880,NotRunning,99.6
23-09-2023 22:21,787.8,250.8,4.8,0.046,ON,57.5,3882,NotRunning,99.7
23-09-2023 22:31,789.2,251.2,4.7,0.045,ON,57.6,3884,NotRunning,99.8
23-09-2023 22:41,790.6,251.6,4.8,0.046,ON,57.7,3886,NotRunning,99.9
23-09-2023 22:51,792.0,252.0,4.9,0.047,ON,57.8,3888,NotRunning,100.0
24-09-2023 00:01,600.2,197.2,4.8,0.046,ON,44.1,3614,NotRunning,86.3
24-09-2023 00:11,601.6,197.6,4.9,0.047,ON,44.2,3616,NotRunning,86.4
24-09-2023 00:21,603.0,198.0,4.8,0.046,ON,44.3,3618,NotRunning,86.5
24-09-2023 00:31,604.4,198.4,4.7,0.045,ON,44.4,3620,NotRunning,86.6
24-09-2023 00:41,605.8,198.8,4.8,0.046,ON,44.5,3622,NotRunning,86.7
24-09-2023 00:51,607.2,199.2,4.9,0.047,ON,44.6,3624,NotRunning,86.8
24-09-2023 01:01,608.6,199.6,4.8,0.046,ON,44.7,3626,NotRunning,86.9
24-09-2023 01:11,610.0,200.0,4.7,0.045,ON,44.8,3628,NotRunning,87.0
24-09-2023 01:21,611.4,200.4,4.8,0.046,ON,44.9,3630,NotRunning,87.1
24-09-2023 01:31,612.8,200.8,4.9,0.047,ON,45.0,3632,NotRunning,87.2
24-09-2023 01:41,614.2,201.2,4.8,0.046,ON,45.1,3634,NotRunning,87.3
24-09-2023 01:51,615.6,201.6,4.7,0.045,ON,45.2,3636,NotRunning,87.4
24-09-2023 02:01,617.0,202.0,4.8,0.046,ON,45.3,3638,NotRunning,87.5
24-09-2023 02:11,618.4,202.4,4.9,0.047,ON,45.4,3640,NotRunning,87.6
24-09-2023 02:21,619.8,202.8,4.8,0.046,ON,45.5,3642,NotRunning,87.7
24-09-2023 02:31,621.2,203.2,4.7,0.045,ON,45.6,3644,NotRunning,87.8
24-09-2023 02:41,622.6,203.6,4.8,0.046,ON,45.7,3646,NotRunning,87.9
24-09-2023 02:51,624.0,204.0,4.9,0.047,ON,45.8,3648,NotRunning,88.0
24-09-2023 03:01,625.4,204.4,4.8,0.046,ON,45.9,3650,NotRunning,88.1
24-09-2023 03:11,626.8,204.8,4.7,0.045,ON,46.0,3652,NotRunning,88.2
24-09-2023 03:21,628.2,205.2,4.8,0.046,ON,46.1,3654,NotRunning,88.3
24-09-2023 03:31,629.6,205.6,4.9,0.047,ON,46.2,3656,NotRunning,88.4
24-09-2023 03:41,631.0,206.0,4.8,0.046,ON,46.3,3658,NotRunning,88.5
24-09-2023 03:51,632.4,206.4,4.7,0.045,ON,46.4,3660,NotRunning,88.6
24-09-2023 04:01,633.8,206.8,4.8,0.046,ON,46.5,3662,NotRunning,88.7
24-09-2023 04:11,635.2,207.2,4.9,0.047,ON,46.6,3664,NotRunning,88.8
24-09-2023 04:21,636.6,207.6,4.8,0.046,ON,46.7,3666,NotRunning,88.9
24-09-2023 04:31,638.0,208.0,4.7,0.045,ON,46.8,3668,NotRunning,89.0
24-09-2023 04:41,639.4,208.4,4.8,0.046,ON,46.9,3670,NotRunning,89.1
24-09-2023 04:51,640.8,208.8,4.9,0.047,ON,47.0,3672,NotRunning,89.2
24-09-2023 05:01,642.2,209.2,4.8,0.046,ON,47.1,3674,NotRunning,89.3
24-09-2023 05:11,643.6,209.6,4.7,0.045,ON,47.2,3676,NotRunning,89.4
24-09-2023 05:21,645.0,210.0,4.8,0.046,ON,47.3,3678,NotRunning,89.5
24-09-2023 05:31,646.4,210.4,4.9,0.047,ON,47.4,3680,NotRunning,89.6
24-09-2023 05:41,647.8,210.8,4.8,0.046,ON,47.5,3682,NotRunning,89.7
24-09-2023 05:51,649.2,211.2,4.7,0.045,ON,47.6,3684,NotRunning,89.8
24-09-2023 06:01,650.6,211.6,4.8,0.046,ON,47.7,3686,NotRunning,89.9
24-09-2023 06:11,652.0,212.0,4.9,0.047,ON,47.8,3688,NotRunning,90.0
24-09-2023 06:21,653.4,212.4,4.8,0.046,ON,47.9,3690,NotRunning,90.1
24-09-2023 06:31,654.8,212.8,4.7,0.045,ON,48.0,3692,NotRunning,90.2
24-09-2023 06:41,656.2,213.2,4.8,0.046,ON,48.1,3694,NotRunning,90.3
24-09-2023 06:51,657.6,213.6,4.9,0.047,ON,48.2,3696,NotRunning,90.4
24-09-2023 07:01,659.0,214.0,4.8,0.046,ON,48.3,3698,NotRunning,90.5
24-09-2023 07:11,660.4,214.4,4.7,0.045,ON,48.4,3700,NotRunning,90.6
24-09-2023 07:21,661.8,214.8,4.8,0.046,ON,48.5,3702,NotRunning,90.7
24-09-2023 07:31,663.2,215.2,4.9,0.047,ON,48.6,3704,NotRunning,90.8
24-09-2023 07:41,664.6,215.6,4.8,0.046,ON,48.7,3706,NotRunning,90.9
24-09-2023 07:51,666.0,216.0,4.7,0.045,ON,48.8,3708,NotRunning,91.0
24-09-2023 08:01,667.4,216.4,4.8,0.046,ON,48.9,3710,NotRunning,91.1
24-09-2023 08:11,668.8,216.8,4.9,0.047,ON,49.0,3712,NotRunning,91.2
24-09-2023 08:21,670.2,217.2,4.8,0.046,ON,49.1,3714,NotRunning,91.3
24-09-2023 08:31,671.6,217.6,4.7,0.045,ON,49.2,3716,NotRunning,91.4
24-09-2023 08:41,673.0,218.0,4.8,0.046,ON,49.3,3718,NotRunning,91.5
24-09-2023 08:51,674.4,218.4,4.9,0.047,ON,49.4,3720,NotRunning,91.6
24-09-2023 09:01,675.8,218.8,4.8,0.046,ON,49.5,3722,NotRunning,91.7
24-09-2023 09:11,677.2,219.2,4.7,0.045,ON,49.6,3724,NotRunning,91.8
24-09-2023 09:21,678.6,219.6,4.8,0.046,ON,49.7,3726,NotRunning,91.9
24-09-2023 09:31,680.0,220.0,4.9,0.047,ON,49.8,3728,NotRunning,92.0
24-09-2023 09:41,681.4,220.4,4.8,0.046,ON,49.9,3730,NotRunning,92.1
24-09-2023 09:51,682.8,220.8,4.7,0.045,ON,50.0,3732,NotRunning,92.2
24-09-2023 10:01,684.2,221.2,4.8,0.046,ON,50.1,3734,NotRunning,92.3
24-09-2023 10:11,685.6,221.6,4.9,0.047,ON,50.2,3736,NotRunning,92.4
24-09-2023 10:21,687.0,222.0,4.8,0.046,ON,50.3,3738,NotRunning,92.5
24-09-2023 10:31,688.4,222.4,4.7,0.045,ON,50.4,3740,NotRunning,92.6
24-09-2023 10:41,689.8,222.8,4.8,0.046,ON,50.5,3742,NotRunning,92.7
24-09-2023 10:51,691.2,223.2,4.9,0.047,ON,50.6,3744,NotRunning,92.8
24-09-2023 11:01,692.6,223.6,4.8,0.046,ON,50.7,3746,NotRunning,92.9
24-09-2023 11:11,694.0,224.0,4.7,0.045,ON,50.8,3748,NotRunning,93.0
24-09-2023 11:21,695.4,224.4,4.8,0.046,ON,50.9,3750,NotRunning,93.1
24-09-2023 11:31,696.8,224.8,4.9,0.047,ON,51.0,3752,NotRunning,93.2
24-09-2023 11:41,698.2,225.2,4.8,0.046,ON,51.1,3754,NotRunning,93.3
24-09-2023 11:51,699.6,225.6,4.7,0.045,ON,51.2,3756,NotRunning,93.4
24-09-2023 12:01,701.0,226.0,4.8,0.046,ON,51.3,3758,NotRunning,93.5
24-09-2023 12:11,702.4,226.4,4.9,0.047,ON,51.4,3760,NotRunning,93.6
24-09-2023 12:21,703.8,226.8,4.8,0.046,ON,51.5,3762,NotRunning,93.7
24-09-2023 12:31,705.2,227.2,4.7,0.045,ON,51.6,3764,NotRunning,93.8
24-09-2023 12:41,706.6,227.6,4.8,0.046,ON,51.7,3766,NotRunning,93.9
24-09-2023 12:51,708.0,228.0,4.9,0.047,ON,51.8,3768,NotRunning,94.0
24-09-2023 13:01,709.4,228.4,4.8,0.046,ON,51.9,3770,NotRunning,94.1
24-09-2023 13:11,710.8,228.8,4.7,0.045,ON,52.0,3772,NotRunning,94.2
24-09-2023 13:21,712.2,229.2,4.8,0.046,ON,52.1,3774,NotRunning,94.3
24-09-2023 13:31,713.6,229.6,4.9,0.047,ON,52.2,3776,NotRunning,94.4
24-09-2023 13:41,715.0,230.0,4.8,0.046,ON,52.3,3778,NotRunning,94.5
24-09-2023 13:51,716.4,230.4,4.7,0.045,ON,52.4,3780,NotRunning,94.6
24-09-2023 14:01,717.8,230.8,4.8,0.046,ON,52.5,3782,NotRunning,94.7
24-09-2023 14:11,719.2,231.2,4.9,0.047,ON,52.6,3784,NotRunning,94.8
24-09-2023 14:21,720.6,231.6,4.8,0.046,ON,52.7,3786,NotRunning,94.9
24-09-2023 14:31,722.0,232.0,4.7,0.045,ON,52.8,3788,NotRunning,95.0
24-09-2023 14:41,723.4,232.4,4.8,0.046,ON,52.9,3790,NotRunning,95.1
24-09-2023 14:51,724.8,232.8,4.9,0.047,ON,53.0,3792,NotRunning,95.2
24-09-2023 15:01,726.2,233.2,4.8,0.046,ON,53.1,3794,NotRunning,95.3
24-09-2023 15:11,727.6,233.6,4.7,0.045,ON,53.2,3796,NotRunning,95.4
24-09-2023 15:21,729.0,234.0,4.8,0.046,ON,53.3,3798,NotRunning,95.5
24-09-2023 15:31,730.4,234.4,4.9,0.047,ON,53.4,3800,NotRunning,95.6
24-09-2023 15:41,731.8,234.8,4.8,0.046,ON,53.5,3802,NotRunning,95.7
24-09-2023 15:51,733.2,235.2,4.7,0.045,ON,53.6,3804,NotRunning,95.8
24-09-2023 16:01,734.6,235.6,4.8,0.046,ON,53.7,3806,NotRunning,95.9
24-09-2023 16:11,736.0,236.0,4.9,0.047,ON,53.8,3808,NotRunning,96.0
24-09-2023 16:21,737.4,236.4,4.8,0.046,ON,53.9,3810,NotRunning,96.1
24-09-2023 16:31,738.8,236.8,4.7,0.045,ON,54.0,3812,NotRunning,96.2
24-09-2023 16:41,740.2,237.2,4.8,0.046,ON,54.1,3814,NotRunning,96.3
24-09-2023 16:51,741.6,237.6,4.9,0.047,ON,54.2,3816,NotRunning,96.4
24-09-2023 17:01,743.0,238.0,4.8,0.046,ON,54.3,3818,NotRunning,96.5
24-09-2023 17:11,744.4,238.4,4.7,0.045,ON,54.4,3820,NotRunning,96.6
24-09-2023 17:21,745.8,238.8,4.8,0.046,ON,54.5,3822,NotRunning,96.7
24-09-2023 17:31,747.2,239.2,4.9,0.047,ON,54.6,3824,NotRunning,96.8
24-09-2023 17:41,748.6,239.6,4.8,0.046,ON,54.7,3826,NotRunning,96.9
24-09-2023 17:51,750.0,240.0,4.7,0.045,ON,54.8,3828,NotRunning,97.0
24-09-2023 18:01,751.4,240.4,4.8,0.046,ON,54.9,3830,NotRunning,97.1
24-09-2023 18:11,752.8,240.8,4.9,0.047,ON,55.0,3832,NotRunning,97.2
24-09-2023 18:21,754.2,241.2,4.8,0.046,ON,55.1,3834,NotRunning,97.3
24-09-2023 18:31,755.6,241.6,4.7,0.045,ON,55.2,3836,NotRunning,97.4
24-09-2023 18:41,757.0,242.0,4.8,0.046,ON,55.3,3838,NotRunning,97.5
24-09-2023 18:51,758.4,242.4,4.9,0.047,ON,55.4,3840,NotRunning,97.6
24-09-2023 19:01,759.8,242.8,4.8,0.046,ON,55.5,3842,NotRunning,97.7
24-09-2023 19:11,761.2,243.2,4.7,0.045,ON,55.6,3844,NotRunning,97.8
24-09-2023 19:21,762.6,243.6,4.8,0.046,ON,55.7,3846,NotRunning,97.9
24-09-2023 19:31,764.0,244.0,4.9,0.047,ON,55.8,3848,NotRunning,98.0
24-09-2023 19:41,765.4,244.4,4.8,0.046,ON,55.9,3850,NotRunning,98.1
24-09-2023 19:51,766.8,244.8,4.7,0.045,ON,56.0,3852,NotRunning,98.2
24-09-2023 20:01,768.2,245.2,4.8,0.046,ON,56.1,3854,NotRunning,98.3
24-09-2023 20:11,769.6,245.6,4.9,0.047,ON,56.2,3856,NotRunning,98.4
24-09-2023 20:21,771.0,246.0,4.8,0.046,ON,56.3,3858,NotRunning,98.5
24-09-2023 20:31,772.4,246.4,4.7,0.045,ON,56.4,3860,NotRunning,98.6
24-09-2023 20:41,773.8,246.8,4.8,0.046,ON,56.5,3862,NotRunning,98.7
24-09-2023 20:51,775.2,247.2,4.9,0.047,ON,56.6,3864,NotRunning,98.8
24-09-2023 21:01,776.6,247.6,4.8,0.046,ON,56.7,3866,NotRunning,98.9
24-09-2023 21:11,778.0,248.0,4.7,0.045,ON,56.8,3868,NotRunning,99.0
24-09-2023 21:21,779.4,248.4,4.8,0.046,ON,56.9,3870,NotRunning,99.1
24-09-2023 21:31,780.8,248.8,4.9,0.047,ON,57.0,3872,NotRunning,99.2
24-09-2023 21:41,782.2,249.2,4.8,0.046,ON,57.1,3872,NotRunning,99.3
24-09-2023 21:51,783.6,249.6,4.7,0.045,ON,57.2,3872,NotRunning,99.4
24-09-2023 22:01,785.0,250.0,4.8,0.046,ON,57.3,3872,NotRunning,99.5
24-09-2023 22:11,786.4,250.4,4.9,0.047,ON,57.4,3872,NotRunning,99.6
24-09-2023 22:21,787.8,250.8,4.8,0.046,ON,57.5,3872,NotRunning,99.7
24-09-2023 22:31,789.2,251.2,4.7,0.045,ON,57.6,3872,NotRunning,99.8
24-09-2023 22:41,790.6,251.6,4.8,0.046,ON,57.7,3872,NotRunning,99.9
24-09-2023 22:51,792.0,252.0,4.9,0.047,ON,57.8,3872,NotRunning,100.0
25-09-2023 00:01,600.2,197.2,4.8,0.046,ON,44.1,3614,NotRunning,86.3
25-09-2023 00:11,601.6,197.6,4.9,0.047,ON,44.2,3616,NotRunning,86.4
25-09-2023 00:21,603.0,198.0,4.8,0.046,ON,44.3,3618,NotRunning,86.5
25-09-2023 00:31,604.4,198.4,4.7,0.045,ON,44.4,3620,NotRunning,86.6
25-09-2023 00:41,605.8,198.8,4.8,0.046,ON,44.5,3622,NotRunning,86.7
25-09-2023 00:51,607.2,199.2,4.9,0.047,ON,44.6,3624,NotRunning,86.8
25-09-2023 01:01,608.6,199.6,4.8,0.046,ON,44.7,3626,NotRunning,86.9
25-09-2023 01:11,610.0,200.0,4.7,0.045,ON,44.8,3628,NotRunning,87.0
25-09-2023 01:21,611.4,200.4,4.8,0.046,ON,44.9,3630,NotRunning,87.1
25-09-2023 01:31,612.8,200.8,4.9,0.047,ON,45.0,3632,NotRunning,87.2
25-09-2023 01:41,614.2,201.2,4.8,0.046,ON,45.1,3634,NotRunning,87.3
25-09-2023 01:51,615.6,201.6,4.7,0.045,ON,45.2,3636,NotRunning,87.4
25-09-2023 02:01,617.0,202.0,4.8,0.046,ON,45.3,3638,NotRunning,87.5
25-09-2023 02:11,618.4,202.4,4.9,0.047,ON,45.4,3640,NotRunning,87.6
25-09-2023 02:21,619.8,202.8,4.8,0.046,ON,45.5,3642,NotRunning,87.7
25-09-2023 02:31,621.2,203.2,4.7,0.045,ON,45.6,3644,NotRunning,87.8
25-09-2023 02:41,622.6,203.6,4.8,0.046,ON,45.7,3646,NotRunning,87.9
25-09-2023 02:51,624.0,204.0,4.9,0.047,ON,45.8,3648,NotRunning,88.0
25-09-2023 03:01,625.4,204.4,4.8,0.046,ON,45.9,3650,NotRunning,88.1
25-09-2023 03:11,626.8,204.8,4.7,0.045,ON,46.0,3652,NotRunning,88.2
25-09-2023 03:21,628.2,205.2,4.8,0.046,ON,46.1,3654,NotRunning,88.3
25-09-2023 03:31,629.6,205.6,4.9,0.047,ON,46.2,3656,NotRunning,88.4
25-09-2023 03:41,631.0,206.0,4.8,0.046,ON,46.3,3658,NotRunning,88.5
25-09-2023 03:51,632.4,206.4,4.7,0.045,ON,46.4,3660,NotRunning,88.6
25-09-2023 04:01,633.8,206.8,4.8,0.046,ON,46.5,3662,NotRunning,88.7
25-09-2023 04:11,635.2,207.2,4.9,0.047,ON,46.6,3664,NotRunning,88.8
25-09-2023 04:21,636.6,207.6,6.2,0.046,ON,46.7,3666,NotRunning,88.9
25-09-2023 04:31,638.0,208.0,6.3,0.047,ON,46.8,3668,NotRunning,89.0
25-09-2023 04:41,639.4,208.4,6.4,0.046,ON,46.9,3670,NotRunning,89.1
25-09-2023 04:51,640.8,208.8,6.1,0.045,ON,47.0,3672,NotRunning,89.2
25-09-2023 05:01,642.2,209.2,6.2,0.046,ON,47.1,3674,NotRunning,89.3
25-09-2023 05:11,643.6,209.6,6.3,0.047,ON,47.2,3676,NotRunning,89.4
25-09-2023 05:21,645.0,210.0,6.4,0.046,ON,47.3,3678,NotRunning,89.5
25-09-2023 05:41,647.4,210.4,6.5,0.046,ON,47.4,3680,NotRunning,89.6
25-09-2023 05:51,648.8,210.8,6.6,0.047,ON,47.5,3682,NotRunning,89.7
25-09-2023 06:01,650.2,211.2,6.7,0.048,ON,47.6,3684,NotRunning,89.8
25-09-2023 06:11,651.6,211.6,6.8,0.049,ON,47.7,3686,NotRunning,89.9
25-09-2023 06:21,653.0,212.0,6.9,0.05,ON,47.8,3688,NotRunning,90.0
25-09-2023 06:31,654.4,212.4,7.0,0.051,ON,47.9,3690,NotRunning,90.1
