,Timestamp,Pressure (psi),Temperature (°C),Oil Flow (L/min),Vibration (mm/s),Power Status,Oil Level (%),Tool RPM (rpm),Machine Status,Current (A),scores,anomaly
583,19-09-2023 09:11,12.4,72.3,4.8,0.046,ON,26.2,2898,Running,50.5,0.07075847176624772,1
584,19-09-2023 09:22,152.1,72.4,4.9,0.047,ON,26.1,2900,Running,50.6,0.06334408073664943,1
585,19-09-2023 09:36,11.2,72.6,4.8,0.046,ON,25.9,2902,Running,50.7,0.07039672591045665,1
586,19-09-2023 09:47,153.4,72.7,4.7,0.045,ON,25.8,2904,Running,50.8,0.06155617296482718,1
587,19-09-2023 10:01,10.0,72.9,4.8,0.046,ON,25.6,2906,Running,50.9,0.0714416363757776,1
588,19-09-2023 10:12,154.8,73.0,4.9,0.047,ON,25.5,2908,Running,51.0,0.06470138061814001,1
589,19-09-2023 10:26,8.8,73.2,4.8,0.046,ON,25.3,2910,Running,51.1,0.07473966691726686,1
590,19-09-2023 10:37,156.2,73.3,4.7,0.045,ON,25.2,2912,Running,51.2,0.064987518896363,1
591,19-09-2023 10:51,7.6,73.5,4.8,0.046,ON,25.0,2914,Running,51.3,0.073244495800322,1
592,19-09-2023 11:02,157.5,73.6,4.9,0.047,ON,24.9,2916,Running,51.4,0.06662044173686299,1
593,19-09-2023 11:16,6.4,73.8,4.8,0.046,ON,24.7,2918,Running,51.5,0.07316537664035971,1
594,19-09-2023 11:27,158.9,73.9,4.7,0.045,ON,24.6,2920,Running,51.6,0.06405618491656151,1
595,19-09-2023 11:41,5.2,74.1,4.8,0.046,ON,24.4,2922,Running,51.7,0.07324003161727433,1
596,19-09-2023 11:52,160.2,74.2,4.9,0.047,ON,24.3,2924,Running,51.8,0.06763266076408692,1
597,19-09-2023 12:06,4.0,74.4,4.8,0.046,ON,24.1,2926,Running,51.9,0.07287996531903718,1
598,19-09-2023 12:17,161.6,74.5,4.7,0.045,ON,24.0,2928,Running,52.0,0.06672118369931246,1
599,19-09-2023 12:31,2.8,74.7,4.8,0.046,ON,23.8,2930,Running,52.1,0.07287996531903718,1
600,19-09-2023 12:42,163.0,74.8,4.9,0.047,ON,23.7,2932,Running,52.2,0.06690469159240708,1
601,19-09-2023 12:56,1.6,75.0,4.8,0.046,ON,23.5,2934,Running,52.3,0.07287996531903718,1
602,19-09-2023 13:07,164.3,75.1,4.7,0.045,ON,23.4,2936,Running,52.4,0.06552546920715441,1
603,19-09-2023 13:21,0.4,75.3,4.8,0.046,ON,23.2,2938,Running,52.5,0.07169792561775012,1
604,19-09-2023 13:32,165.7,75.4,4.9,0.047,ON,23.1,2940,Running,52.6,0.06864325067785781,1
605,19-09-2023 13:46,1.6,75.6,4.8,0.046,ON,22.9,2942,Running,52.7,0.07241941310274658,1
606,19-09-2023 13:57,167.0,75.7,4.7,0.045,ON,22.8,2944,Running,52.8,0.06840604871128686,1
607,19-09-2023 14:11,2.8,75.9,4.8,0.046,ON,22.6,2946,Running,52.9,0.0722689045027961,1
608,19-09-2023 14:22,168.4,76.0,4.9,0.047,ON,22.5,2948,Running,53.0,0.06768944611853911,1
609,19-09-2023 14:36,4.0,76.2,4.8,0.046,ON,22.3,2950,Running,53.1,0.07334961200986634,1
610,19-09-2023 14:47,169.7,76.3,4.7,0.045,ON,22.2,2952,Running,53.2,0.06913198766153528,1
611,19-09-2023 15:01,5.2,76.5,4.8,0.046,ON,22.0,2954,Running,53.3,0.07311771011282064,1
612,19-09-2023 15:12,171.1,76.6,4.9,0.047,ON,21.9,2956,Running,53.4,0.06587834638858459,1
613,19-09-2023 15:26,6.4,76.8,4.8,0.046,ON,21.7,2958,Running,53.5,0.07263973217018793,1
614,19-09-2023 15:37,172.4,76.9,4.7,0.045,ON,21.6,2960,Running,53.6,0.06801041285487697,1
615,19-09-2023 15:51,7.6,77.1,4.8,0.046,ON,21.4,2962,Running,53.7,0.06920405387361828,1
616,19-09-2023 16:02,173.8,77.2,4.9,0.047,ON,21.3,2964,Running,53.8,0.06325229357186024,1
617,19-09-2023 16:16,8.8,77.4,4.8,0.046,ON,21.1,2966,Running,53.9,0.07044529746747918,1
618,19-09-2023 16:27,175.1,77.5,4.7,0.045,ON,21.0,2968,Running,54.0,0.06873688680668133,1
619,19-09-2023 16:41,10.0,77.7,4.8,0.046,ON,20.8,2970,Running,54.1,0.07080701047153426,1
620,19-09-2023 16:52,176.5,77.8,4.9,0.047,ON,20.7,2972,Running,54.2,0.06398520172617417,1
621,19-09-2023 17:06,11.2,78.0,4.8,0.046,ON,20.5,2974,Running,54.3,0.07044529746747918,1
622,19-09-2023 17:17,177.8,78.1,4.7,0.045,ON,20.4,2976,Running,54.4,0.07018688889916036,1
623,19-09-2023 17:31,12.4,78.3,4.8,0.046,ON,20.2,2978,Running,54.5,0.07342318180021212,1
624,19-09-2023 17:42,179.2,78.4,4.9,0.047,ON,20.1,2980,Running,54.6,0.06720233235590345,1
625,19-09-2023 17:56,13.6,78.6,4.8,0.046,ON,19.9,2982,Running,54.7,0.07239610680129305,1
626,19-09-2023 18:07,180.5,78.7,4.7,0.045,ON,19.8,2984,Running,54.8,0.06746822124193586,1
627,19-09-2023 18:21,14.8,78.9,4.8,0.046,ON,19.6,2986,Running,54.9,0.07673268139179756,1
628,19-09-2023 18:32,181.9,79.0,4.9,0.047,ON,19.5,2988,Running,55.0,0.06698528697642869,1
629,19-09-2023 18:46,16.0,79.2,4.8,0.046,ON,19.3,2990,Running,55.1,0.07673268139179756,1
630,19-09-2023 18:57,183.2,79.3,4.7,0.045,ON,19.2,2992,Running,55.2,0.06935543655642729,1
631,19-09-2023 19:11,17.2,79.5,4.8,0.046,ON,19.0,2994,Running,55.3,0.07475725857216375,1
632,19-09-2023 19:22,184.6,79.6,4.9,0.047,ON,18.9,2996,Running,55.4,0.06238948772592423,1
633,19-09-2023 19:36,18.4,79.8,4.8,0.046,ON,18.7,2998,Running,55.5,0.07722277509080577,1
634,19-09-2023 19:47,185.9,79.9,4.7,0.045,ON,18.6,3000,Running,55.6,0.07144510101331691,1
635,19-09-2023 20:01,19.6,80.1,4.8,0.046,ON,18.4,3002,Running,55.7,0.07614993715510998,1
636,19-09-2023 20:12,187.3,80.2,4.9,0.047,ON,18.3,3004,Running,55.8,0.06569730419787823,1
637,19-09-2023 20:26,20.8,80.4,4.8,0.046,ON,18.1,3006,Running,55.9,0.07571754344034365,1
638,19-09-2023 20:37,188.6,80.5,4.7,0.045,ON,18.0,3008,Running,56.0,0.07321526779235688,1
639,19-09-2023 20:51,22.0,80.7,4.8,0.046,ON,17.8,3010,Running,56.1,0.07307532237984649,1
640,19-09-2023 21:02,190.0,80.8,4.9,0.047,ON,17.7,3012,Running,56.2,0.06271522807670271,1
641,19-09-2023 21:16,23.2,81.0,4.8,0.046,ON,17.5,3014,Running,56.3,0.07276859024430393,1
642,19-09-2023 21:27,191.3,81.1,4.7,0.045,ON,17.4,3016,Running,56.4,0.07033308781113834,1
643,19-09-2023 21:41,24.4,81.3,4.8,0.046,ON,17.2,3018,Running,56.5,0.07229033273613539,1
644,19-09-2023 21:52,192.7,81.4,4.9,0.047,ON,17.1,3020,Running,56.6,0.06240724702226441,1
645,19-09-2023 22:06,25.6,81.6,4.8,0.046,ON,16.9,3022,Running,56.7,0.0741414988914354,1
646,19-09-2023 22:17,194.0,81.7,4.7,0.045,ON,16.8,3024,Running,56.8,0.06898134315641968,1
647,19-09-2023 22:31,26.8,81.9,4.8,0.046,ON,16.6,3026,Running,56.9,0.07269368722895897,1
648,19-09-2023 22:42,195.4,82.0,4.9,0.047,ON,16.5,3028,Running,57.0,0.06419538712570527,1
649,19-09-2023 22:56,28.0,82.2,4.8,0.046,ON,16.3,3030,Running,57.1,0.07430280140376089,1
650,19-09-2023 23:07,196.7,82.3,4.7,0.045,ON,16.2,3032,Running,57.2,0.07076468213688769,1
651,19-09-2023 23:21,29.2,82.5,4.8,0.046,ON,16.0,3034,Running,57.3,0.07295013671093453,1
652,19-09-2023 23:32,198.1,82.6,4.9,0.047,ON,15.9,3036,Running,57.4,0.06317303477749281,1
653,19-09-2023 23:46,30.4,82.8,4.8,0.046,ON,15.7,3038,Running,57.5,0.07045547749377667,1
654,19-09-2023 23:57,199.4,82.9,4.7,0.045,ON,15.6,3040,Running,57.6,0.06878512156677108,1
655,20-09-2023 00:11,199.8,82.8,4.8,0.046,ON,15.5,3042,Running,57.7,0.08719637059219632,1
656,20-09-2023 00:21,201.2,86.7,4.7,0.045,ON,15.4,3044,Running,57.8,0.06789990857625372,1
657,20-09-2023 00:31,202.6,83.0,4.8,0.046,ON,15.2,3046,Running,57.9,0.08570810673903828,1
658,20-09-2023 00:41,204.0,83.2,4.9,0.047,ON,15.1,3048,Running,58.0,0.06475666748311182,1
659,20-09-2023 00:51,205.4,82.9,4.8,0.046,ON,15.0,3050,Running,58.1,0.08641064885146876,1
660,20-09-2023 01:01,206.8,83.4,4.7,0.045,ON,14.9,3052,Running,58.2,0.0678993173264254,1
661,20-09-2023 01:11,208.2,83.6,4.8,0.046,ON,14.8,3054,Running,58.3,0.08620517803892891,1
662,20-09-2023 01:21,209.6,83.9,4.9,0.047,ON,14.7,3056,Running,58.4,0.06490832643156175,1
663,20-09-2023 01:31,211.0,84.2,4.8,0.046,ON,14.6,3058,Running,58.5,0.0866290078494466,1
664,20-09-2023 01:41,212.4,84.5,4.7,0.045,ON,14.5,3060,Running,58.6,0.06657278159094104,1
665,20-09-2023 01:51,213.8,84.8,4.8,0.046,ON,14.4,3062,Running,58.7,0.0868271847121993,1
666,20-09-2023 02:01,215.2,85.1,4.9,0.047,ON,14.3,3064,Running,58.8,0.0646191331737127,1
667,20-09-2023 02:11,216.6,85.4,4.8,0.046,ON,14.2,3066,Running,58.9,0.08790947578879116,1
668,20-09-2023 02:21,218.0,85.7,4.7,0.045,ON,14.1,3068,Running,59.0,0.06826620160257257,1
669,20-09-2023 02:31,219.4,86.0,4.8,0.046,ON,14.0,3070,Running,59.1,0.08790947578879116,1
670,20-09-2023 02:41,220.8,86.3,4.9,0.047,ON,13.9,3072,Running,59.2,0.06649884539736217,1
671,20-09-2023 02:51,222.2,86.6,4.8,0.046,ON,13.8,3074,Running,59.3,0.08813493136172224,1
672,20-09-2023 03:01,223.6,86.9,4.7,0.045,ON,13.7,3076,Running,59.4,0.06961117294865238,1
673,20-09-2023 03:11,225.0,87.2,4.8,0.046,ON,13.6,3078,Running,59.5,0.08890664828368189,1
674,20-09-2023 03:21,226.4,87.5,4.9,0.047,ON,13.5,3080,Running,59.6,0.06626395660088158,1
675,20-09-2023 03:31,227.8,87.8,4.8,0.046,ON,13.4,3082,Running,59.7,0.08911931341176815,1
676,20-09-2023 03:41,229.2,88.1,4.7,0.045,ON,13.3,3084,Running,59.8,0.06990690810887423,1
677,20-09-2023 03:51,230.6,88.4,4.8,0.046,ON,13.2,3086,Running,59.9,0.09094277391098704,1
678,20-09-2023 04:01,232.0,88.7,4.9,0.047,ON,13.1,3088,Running,60.0,0.06699279221126231,1
679,20-09-2023 04:11,233.4,89.0,4.8,0.046,ON,13.0,3090,Running,60.1,0.08982549513484572,1
680,20-09-2023 04:21,234.8,89.3,4.7,0.045,ON,12.9,3092,Running,60.2,0.06844881539715886,1
681,20-09-2023 04:31,236.2,89.6,4.8,0.046,ON,12.8,3094,Running,60.3,0.08762990586441866,1
682,20-09-2023 04:41,237.6,89.9,4.9,0.047,ON,12.7,3096,Running,60.4,0.0618414728180674,1
683,20-09-2023 04:51,239.0,90.2,4.8,0.046,ON,12.6,3098,Running,60.5,0.08759935523013118,1
684,20-09-2023 05:01,240.4,90.5,4.7,0.045,ON,12.5,3100,Running,60.6,0.06644507999980465,1
685,20-09-2023 05:11,241.8,90.8,4.8,0.046,ON,12.4,3102,Running,60.7,0.0858973718432442,1
686,20-09-2023 05:21,243.2,91.1,4.9,0.047,ON,12.3,3104,Running,60.8,0.058540288861416934,1
687,20-09-2023 05:31,244.6,91.4,4.8,0.046,ON,12.2,3106,Running,60.9,0.0833965078865212,1
688,20-09-2023 05:41,246.0,91.7,4.7,0.045,ON,12.1,3108,Running,61.0,0.06185299563832025,1
689,20-09-2023 05:51,247.4,92.0,4.8,0.046,ON,12.0,3110,Running,61.1,0.08598019486024955,1
690,20-09-2023 06:01,248.8,92.3,4.9,0.047,ON,11.9,3112,Running,61.2,0.06000171839092727,1
691,20-09-2023 06:11,250.2,92.6,4.8,0.046,ON,11.8,3114,Running,61.3,0.08447278960886018,1
692,20-09-2023 06:21,251.6,92.9,4.7,0.045,ON,11.7,3116,Running,61.4,0.06144394676957232,1
693,20-09-2023 06:31,253.0,93.2,4.8,0.046,ON,11.6,3118,Running,61.5,0.0829215154905284,1
694,20-09-2023 06:41,254.4,93.5,4.9,0.047,ON,11.5,3120,Running,61.6,0.056047363019931074,1
695,20-09-2023 06:51,255.8,93.8,4.8,0.046,ON,11.4,3122,Running,61.7,0.0788818065014002,1
696,20-09-2023 07:01,257.2,94.1,4.7,0.045,ON,11.3,3124,Running,61.8,0.05609899021896392,1
697,20-09-2023 07:11,258.6,94.4,4.8,0.046,ON,11.2,3126,Running,61.9,0.08188904035432387,1
698,20-09-2023 07:21,260.0,94.7,4.9,0.047,ON,11.1,3128,Running,62.0,0.05462213088397094,1
699,20-09-2023 07:31,261.4,95.0,4.8,0.046,ON,11.0,3130,Running,62.1,0.08043920058116627,1
700,20-09-2023 07:41,262.8,95.3,4.7,0.045,ON,10.9,3132,Running,62.2,0.056545771973424475,1
701,20-09-2023 07:51,264.2,95.6,4.8,0.046,ON,10.8,3134,Running,62.3,0.0832709404305666,1
702,20-09-2023 08:01,265.6,95.9,4.9,0.047,ON,10.7,3136,Running,62.4,0.056241196689611805,1
703,20-09-2023 08:11,267.0,96.2,4.8,0.046,ON,10.6,3138,Running,62.5,0.08256414687481473,1
704,20-09-2023 08:21,268.4,96.5,4.7,0.045,ON,10.5,3140,Running,62.6,0.061083779876062505,1
705,20-09-2023 08:31,269.8,96.8,4.8,0.046,ON,10.4,3142,Running,62.7,0.08608320671093506,1
706,20-09-2023 08:41,271.2,97.1,4.9,0.047,ON,10.3,3144,Running,62.8,0.059568413103184836,1
707,20-09-2023 08:51,272.6,97.4,4.8,0.046,ON,10.2,3146,Running,62.9,0.0861782916982039,1
708,20-09-2023 09:01,274.0,97.7,4.7,0.045,ON,10.1,3148,Running,63.0,0.0630331915708846,1
709,20-09-2023 09:11,275.4,98.0,4.8,0.046,ON,10.0,3150,Running,63.1,0.08846805091774612,1
710,20-09-2023 09:21,276.8,98.3,4.9,0.047,ON,9.9,3152,Running,63.2,0.061263238170468526,1
711,20-09-2023 09:31,278.2,98.6,4.8,0.046,ON,9.8,3154,Running,63.3,0.08916686087494785,1
712,20-09-2023 09:41,279.6,98.9,4.7,0.045,ON,9.7,3156,Running,63.4,0.06486434405427999,1
713,20-09-2023 09:51,281.0,99.2,4.8,0.046,ON,9.6,3158,Running,63.5,0.08992470117797191,1
714,20-09-2023 10:01,282.4,99.5,4.9,0.047,ON,9.5,3160,Running,63.6,0.06083832860779326,1
715,20-09-2023 10:11,283.8,99.8,4.8,0.046,ON,9.4,3162,Running,63.7,0.0877662988008463,1
716,20-09-2023 10:21,285.2,100.1,4.7,0.045,ON,9.3,3164,Running,63.8,0.06438796599517038,1
717,20-09-2023 10:31,286.6,100.4,4.8,0.046,ON,9.2,3166,Running,63.9,0.08846605770761462,1
718,20-09-2023 10:41,288.0,100.7,4.9,0.047,ON,9.1,3168,Running,64.0,0.061650782345268884,1
719,20-09-2023 10:51,289.4,101.0,4.8,0.046,ON,9.0,3170,Running,64.1,0.088815582235647,1
720,20-09-2023 11:01,290.8,101.3,4.7,0.045,ON,8.9,3172,Running,64.2,0.06426828510102234,1
721,20-09-2023 11:11,292.2,101.6,4.8,0.046,ON,8.8,3174,Running,64.3,0.08861916789796498,1
722,20-09-2023 11:21,293.6,101.9,4.9,0.047,ON,8.7,3176,Running,64.4,0.06201524311625206,1
723,20-09-2023 11:31,295.0,102.2,4.8,0.046,ON,8.6,3178,Running,64.5,0.08710170644117532,1
724,20-09-2023 11:41,296.4,102.5,4.7,0.045,ON,8.5,3180,Running,64.6,0.06220227713879112,1
725,20-09-2023 11:51,297.8,102.8,4.8,0.046,ON,8.4,3182,Running,64.7,0.08747758483898505,1
726,20-09-2023 12:01,299.2,103.1,4.9,0.047,ON,8.3,3184,Running,64.8,0.06028290898079769,1
727,20-09-2023 12:11,300.6,103.4,4.8,0.046,ON,8.2,3186,Running,64.9,0.08670373202840465,1
728,20-09-2023 12:21,302.0,103.7,4.7,0.045,ON,8.1,3188,Running,65.0,0.06265026011906616,1
729,20-09-2023 12:31,303.4,104.0,4.8,0.046,ON,8.0,3190,Running,65.1,0.08924070227264536,1
730,20-09-2023 12:41,304.8,104.3,4.9,0.047,ON,7.9,3192,Running,65.2,0.06108316456030083,1
731,20-09-2023 12:51,306.2,104.6,4.8,0.046,ON,7.8,3194,Running,65.3,0.0882524525476378,1
732,20-09-2023 13:01,307.6,104.9,4.7,0.045,ON,7.7,3196,Running,65.4,0.06355595698103489,1
733,20-09-2023 13:11,309.0,105.2,4.8,0.046,ON,7.6,3198,Running,65.5,0.08637185882592235,1
734,20-09-2023 13:21,310.4,105.5,4.9,0.047,ON,7.5,3200,Running,65.6,0.05644875047322917,1
735,20-09-2023 13:31,311.8,105.8,4.8,0.046,ON,7.4,3202,Running,65.7,0.084892708648581,1
736,20-09-2023 13:41,313.2,106.1,4.7,0.045,ON,7.3,3204,Running,65.8,0.06014794187777517,1
737,20-09-2023 13:51,314.6,106.4,4.8,0.046,ON,7.2,3206,Running,65.9,0.0835861093845216,1
738,20-09-2023 14:01,316.0,106.7,4.9,0.047,ON,7.1,3208,Running,66.0,0.05507072815866487,1
739,20-09-2023 14:11,317.4,107.0,4.8,0.046,ON,7.0,3210,Running,66.1,0.08440716824598882,1
740,20-09-2023 14:21,318.8,107.3,4.7,0.045,ON,6.9,3212,Running,66.2,0.06108225231895581,1
741,20-09-2023 14:31,320.2,107.6,4.8,0.046,ON,6.8,3214,Running,66.3,0.08579762266249402,1
742,20-09-2023 14:41,321.6,107.9,4.9,0.047,ON,6.7,3216,Running,66.4,0.05579651091033855,1
743,20-09-2023 14:51,323.0,108.2,4.8,0.046,ON,6.6,3218,Running,66.5,0.08382000028900882,1
744,20-09-2023 15:01,324.4,108.5,4.7,0.045,ON,6.5,3220,Running,66.6,0.0628824988558696,1
745,20-09-2023 15:11,325.8,108.8,4.8,0.046,ON,6.4,3222,Running,66.7,0.08357064764339772,1
746,20-09-2023 15:21,327.2,109.1,4.9,0.047,ON,6.3,3224,Running,66.8,0.05939831154034447,1
747,20-09-2023 15:31,328.6,109.4,4.8,0.046,ON,6.2,3226,Running,66.9,0.08700905139815995,1
748,20-09-2023 15:41,330.0,109.7,4.7,0.045,ON,6.1,3228,Running,67.0,0.0648472845826531,1
749,20-09-2023 15:51,331.4,110.0,4.8,0.046,ON,6.0,3230,Running,67.1,0.08865670920603974,1
750,20-09-2023 16:01,332.8,110.3,4.9,0.047,ON,5.9,3232,Running,67.2,0.05757740823751978,1
751,20-09-2023 16:11,334.2,110.6,4.8,0.046,ON,5.8,3234,Running,67.3,0.0861587443031282,1
752,20-09-2023 16:21,335.6,110.9,4.7,0.045,ON,5.7,3236,Running,67.4,0.06408965917908427,1
753,20-09-2023 16:31,337.0,111.2,4.8,0.046,ON,5.6,3238,Running,67.5,0.08534084213661852,1
754,20-09-2023 16:41,338.4,111.5,4.9,0.047,ON,5.5,3240,Running,67.6,0.05663749733065149,1
755,20-09-2023 16:51,339.8,111.8,4.8,0.046,ON,5.4,3242,Running,67.7,0.08386280944725844,1
756,20-09-2023 17:01,341.2,112.1,4.7,0.045,ON,5.3,3244,Running,67.8,0.06074389138993985,1
757,20-09-2023 17:11,342.6,112.4,4.8,0.046,ON,5.2,3246,Running,67.9,0.08265682667371788,1
758,20-09-2023 17:21,344.0,112.7,4.9,0.047,ON,5.1,3248,Running,68.0,0.05298179110197787,1
759,20-09-2023 17:31,345.4,113.0,4.8,0.046,ON,5.0,3250,Running,68.1,0.08164758418687357,1
760,20-09-2023 17:41,346.8,113.3,4.7,0.045,ON,4.9,3252,Running,68.2,0.058132810951220026,1
761,20-09-2023 17:51,348.2,113.6,4.8,0.046,ON,4.8,3254,Running,68.3,0.08126814535159954,1
762,20-09-2023 18:01,349.6,113.9,4.9,0.047,ON,4.7,3256,Running,68.4,0.05258157867218205,1
763,20-09-2023 18:11,351.0,114.2,4.8,0.046,ON,4.6,3258,Running,68.5,0.0806322574695475,1
764,20-09-2023 18:21,352.4,114.5,4.7,0.045,ON,4.5,3260,Running,68.6,0.05697681178352321,1
765,20-09-2023 18:31,353.8,114.8,4.8,0.046,ON,4.4,3262,Running,68.7,0.0794104957972891,1
766,20-09-2023 18:41,355.2,115.1,4.9,0.047,ON,4.3,3264,Running,68.8,0.050932840733700635,1
767,20-09-2023 18:51,356.6,115.4,4.8,0.046,ON,4.2,3266,Running,68.9,0.08003695007965916,1
768,20-09-2023 19:01,358.0,115.7,4.7,0.045,ON,4.1,3268,Running,69.0,0.05567973938456938,1
769,20-09-2023 19:11,359.4,116.0,4.8,0.046,ON,4.0,3270,Running,69.1,0.07932577741450098,1
770,20-09-2023 19:21,360.8,116.3,4.9,0.047,ON,3.9,3272,Running,69.2,0.047870367627665944,1
771,20-09-2023 19:31,362.2,116.6,4.8,0.046,ON,3.8,3274,Running,69.3,0.07594873941784519,1
772,20-09-2023 19:41,363.6,116.9,4.7,0.045,ON,3.7,3276,Running,69.4,0.05545273630013203,1
773,20-09-2023 19:51,365.0,117.2,4.8,0.046,ON,3.6,3278,Running,69.5,0.07594873941784519,1
774,20-09-2023 20:01,366.4,117.5,4.9,0.047,ON,3.5,3280,Running,69.6,0.04824734935442754,1
775,20-09-2023 20:11,367.8,117.8,4.8,0.046,ON,3.4,3282,Running,69.7,0.07528522399260695,1
776,20-09-2023 20:21,369.2,118.1,4.7,0.045,ON,3.3,3284,Running,69.8,0.05320748652948548,1
777,20-09-2023 20:31,370.6,118.4,4.8,0.046,ON,3.2,3286,Running,69.9,0.07227216661812275,1
778,20-09-2023 20:41,372.0,118.7,4.9,0.047,ON,3.1,3288,Running,70.0,0.043103502525728254,1
779,20-09-2023 20:51,373.4,119.0,4.8,0.046,ON,3.0,3290,Running,70.1,0.07233659315821528,1
780,20-09-2023 21:01,374.8,119.3,4.7,0.045,ON,2.9,3292,Running,70.2,0.05120349968989135,1
781,20-09-2023 21:11,376.2,119.6,4.8,0.046,ON,2.8,3294,Running,70.3,0.06979814373514659,1
782,20-09-2023 21:21,377.6,119.9,4.9,0.047,ON,2.7,3296,Running,70.4,0.040737652646787414,1
783,20-09-2023 21:31,379.0,120.2,4.8,0.046,ON,2.6,3298,Running,70.5,0.07266398699320176,1
784,20-09-2023 21:41,380.4,120.5,4.7,0.045,ON,2.5,3300,Running,70.6,0.04755398491079954,1
785,20-09-2023 21:51,381.8,120.8,4.8,0.046,ON,2.4,3302,Running,70.7,0.06929350879079366,1
786,20-09-2023 22:01,383.2,121.1,4.9,0.047,ON,2.3,3304,Running,70.8,0.03738852472627052,1
787,20-09-2023 22:11,384.6,121.4,4.8,0.046,ON,2.2,3306,Running,70.9,0.06893077142571824,1
788,20-09-2023 22:21,386.0,121.7,4.7,0.045,ON,2.1,3308,Running,71.0,0.04642086532492906,1
789,20-09-2023 22:31,387.4,122.0,4.8,0.046,ON,2.0,3310,Running,71.1,0.06929350879079366,1
790,20-09-2023 22:41,388.8,122.3,4.9,0.047,ON,1.9,3312,Running,71.2,0.03590678427179972,1
791,20-09-2023 22:51,390.2,122.6,4.8,0.046,ON,1.8,3314,Running,71.3,0.06722140895413731,1
792,20-09-2023 23:01,391.6,122.9,4.7,0.045,ON,1.7,3316,Running,71.4,0.04356447902118166,1
793,20-09-2023 23:11,393.0,123.2,4.8,0.046,ON,1.6,3318,Running,71.5,0.06609550714288825,1
794,20-09-2023 23:21,394.4,123.5,4.9,0.047,ON,1.5,3320,Running,71.6,0.03546426602893016,1
795,20-09-2023 23:31,395.8,123.8,4.8,0.046,ON,1.4,3322,Running,71.7,0.06580630346366934,1
796,20-09-2023 23:41,397.2,124.1,4.7,0.045,ON,1.3,3324,Running,71.8,0.042882834361647304,1
797,20-09-2023 23:51,398.6,124.4,4.8,0.046,ON,1.2,3326,Running,71.9,0.06544120590484448,1
798,21-09-2023 00:01,400.0,124.7,4.9,0.047,ON,1.1,3328,Running,72.0,0.03477279103512021,1
799,21-09-2023 00:11,401.4,125.0,4.8,0.046,ON,1.0,3330,Running,72.1,0.0645363932541323,1
800,21-09-2023 00:21,199.8,82.8,4.8,0.046,ON,15.5,3042,Running,57.7,0.08719637059219632,1
801,21-09-2023 00:31,201.2,83.2,4.9,0.047,ON,15.6,3044,Running,57.8,0.06475767330189541,1
802,21-09-2023 00:41,202.6,83.6,4.8,0.046,ON,15.7,3046,Running,57.9,0.08823636343658392,1
803,21-09-2023 00:51,204.0,84.0,4.7,0.045,ON,15.8,3048,Running,58.0,0.07199149769701252,1
804,21-09-2023 01:01,205.4,84.4,4.8,0.046,ON,15.9,3050,Running,58.1,0.08988011914873872,1
805,21-09-2023 01:11,206.8,84.8,4.9,0.047,ON,16.0,3052,Running,58.2,0.07092775022452591,1
806,21-09-2023 01:21,208.2,85.2,4.8,0.046,ON,16.1,3054,Running,58.3,0.09465811421227155,1
807,21-09-2023 01:31,209.6,85.6,4.7,0.045,ON,16.2,3056,Running,58.4,0.07629262182030716,1
808,21-09-2023 01:41,211.0,86.0,4.8,0.046,ON,16.3,3058,Running,58.5,0.09542009608775837,1
809,21-09-2023 01:51,212.4,86.4,4.9,0.047,ON,16.4,3060,Running,58.6,0.07208599411210248,1
810,21-09-2023 02:01,213.8,86.8,4.8,0.046,ON,16.5,3062,Running,58.7,0.09480199396924849,1
811,21-09-2023 02:11,215.2,87.2,4.7,0.045,ON,16.6,3064,Running,58.8,0.07557701312262965,1
812,21-09-2023 02:21,216.6,87.6,4.8,0.046,ON,16.7,3066,Running,58.9,0.09774605559448724,1
813,21-09-2023 02:31,218.0,88.0,4.9,0.047,ON,16.8,3068,Running,59.0,0.07509209388263915,1
814,21-09-2023 02:41,219.4,88.4,4.8,0.046,ON,16.9,3070,Running,59.1,0.09781726168124372,1
815,21-09-2023 02:51,220.8,88.8,4.7,0.045,ON,17.0,3072,Running,59.2,0.0792846090213355,1
816,21-09-2023 03:01,222.2,89.2,4.8,0.046,ON,17.1,3074,Running,59.3,0.09831032268053064,1
817,21-09-2023 03:11,223.6,89.6,4.9,0.047,ON,17.2,3076,Running,59.4,0.07396160624325676,1
818,21-09-2023 03:21,225.0,90.0,4.8,0.046,ON,17.3,3078,Running,59.5,0.09581082725640744,1
819,21-09-2023 03:31,226.4,90.4,4.7,0.045,ON,17.4,3080,Running,59.6,0.07872811829004978,1
820,21-09-2023 03:41,227.8,90.8,4.8,0.046,ON,17.5,3082,Running,59.7,0.09491140148291732,1
821,21-09-2023 03:51,229.2,91.2,4.9,0.047,ON,17.6,3084,Running,59.8,0.06758865265966985,1
822,21-09-2023 04:01,230.6,91.6,4.8,0.046,ON,17.7,3086,Running,59.9,0.09395259660400901,1
823,21-09-2023 04:11,232.0,92.0,4.7,0.045,ON,17.8,3088,Running,60.0,0.07481357209067019,1
824,21-09-2023 04:21,233.4,92.4,4.8,0.046,ON,17.9,3090,Running,60.1,0.09626674157880721,1
825,21-09-2023 04:31,234.8,92.8,4.9,0.047,ON,18.0,3092,Running,60.2,0.07079250312319318,1
826,21-09-2023 04:41,236.2,93.2,4.8,0.046,ON,18.1,3094,Running,60.3,0.09526721436127472,1
